OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
76235.00,2019-04-29 13:53:16.235,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.63,50.80,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
76335.00,2019-04-29 13:53:16.335,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.63,50.80,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
76435.00,2019-04-29 13:53:16.435,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.63,50.80,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
76535.00,2019-04-29 13:53:16.535,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.58,50.77,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
76635.00,2019-04-29 13:53:16.635,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.58,50.77,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
76735.00,2019-04-29 13:53:16.735,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,46.59,50.83,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
76835.00,2019-04-29 13:53:16.835,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.59,50.83,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
76935.00,2019-04-29 13:53:16.935,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,46.59,50.83,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
77035.00,2019-04-29 13:53:17.035,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.58,50.77,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
77135.00,2019-04-29 13:53:17.135,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,46.58,50.77,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
77235.00,2019-04-29 13:53:17.235,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.58,50.77,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
77335.00,2019-04-29 13:53:17.335,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.25,46.58,50.81,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
77435.00,2019-04-29 13:53:17.435,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.27,46.58,50.81,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
77535.00,2019-04-29 13:53:17.535,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.22,46.55,50.79,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
77635.00,2019-04-29 13:53:17.635,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.55,50.79,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
77735.00,2019-04-29 13:53:17.735,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.55,50.79,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
77835.00,2019-04-29 13:53:17.835,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.63,50.77,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
77935.00,2019-04-29 13:53:17.935,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.63,50.77,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
78035.00,2019-04-29 13:53:18.035,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,46.58,50.81,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
78135.00,2019-04-29 13:53:18.135,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.58,50.81,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
78235.00,2019-04-29 13:53:18.235,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.58,50.81,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
78335.00,2019-04-29 13:53:18.335,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,46.58,50.83,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
78435.00,2019-04-29 13:53:18.435,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.58,50.83,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
78535.00,2019-04-29 13:53:18.535,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.25,46.58,50.83,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
78635.00,2019-04-29 13:53:18.635,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.27,46.61,50.84,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
78735.00,2019-04-29 13:53:18.735,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.61,50.84,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
78835.00,2019-04-29 13:53:18.835,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.61,50.80,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
78935.00,2019-04-29 13:53:18.935,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.61,50.80,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
79035.00,2019-04-29 13:53:19.035,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,46.61,50.80,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
79135.00,2019-04-29 13:53:19.135,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.66,50.80,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
79235.00,2019-04-29 13:53:19.235,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,46.66,50.80,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
79335.00,2019-04-29 13:53:19.335,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.59,50.84,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
79435.00,2019-04-29 13:53:19.435,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.59,50.84,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
79535.00,2019-04-29 13:53:19.535,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,46.59,50.84,1372.05,0.00,-0.55,0.05,1.00,10.00,0.00
79635.00,2019-04-29 13:53:19.635,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,46.60,50.83,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
79735.00,2019-04-29 13:53:19.735,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.24,46.60,50.83,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
79835.00,2019-04-29 13:53:19.835,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.27,46.60,50.83,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
79935.00,2019-04-29 13:53:19.935,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.54,50.77,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
80137.00,2019-04-29 13:53:20.137,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.60,50.73,1372.05,0.00,-0.57,0.04,1.00,10.00,0.00
80237.00,2019-04-29 13:53:20.237,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.60,50.73,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
80337.00,2019-04-29 13:53:20.337,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.27,46.60,50.73,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
80437.00,2019-04-29 13:53:20.437,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,46.60,50.73,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
80537.00,2019-04-29 13:53:20.537,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.60,50.73,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
80637.00,2019-04-29 13:53:20.637,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,46.60,50.73,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
80737.00,2019-04-29 13:53:20.737,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,46.58,50.73,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
80837.00,2019-04-29 13:53:20.837,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.58,50.73,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
80937.00,2019-04-29 13:53:20.937,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.55,50.83,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
81037.00,2019-04-29 13:53:21.037,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.55,50.83,1372.05,0.00,-0.60,0.07,1.00,10.00,0.00
81137.00,2019-04-29 13:53:21.137,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.29,46.55,50.83,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
81237.00,2019-04-29 13:53:21.237,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.56,50.77,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
81337.00,2019-04-29 13:53:21.337,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,46.56,50.77,1372.05,0.00,-0.56,0.05,1.00,10.00,0.00
81437.00,2019-04-29 13:53:21.437,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.56,50.80,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
81537.00,2019-04-29 13:53:21.537,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.24,46.56,50.80,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
81637.00,2019-04-29 13:53:21.637,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,46.56,50.80,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
81737.00,2019-04-29 13:53:21.737,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.55,50.79,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
81837.00,2019-04-29 13:53:21.837,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,46.55,50.79,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
81937.00,2019-04-29 13:53:21.937,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.55,50.79,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
82037.00,2019-04-29 13:53:22.037,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.25,46.59,50.75,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
82137.00,2019-04-29 13:53:22.137,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.59,50.75,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
82237.00,2019-04-29 13:53:22.237,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.49,50.73,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
82337.00,2019-04-29 13:53:22.337,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.49,50.73,1372.05,0.00,-0.51,0.06,1.00,10.00,0.00
82437.00,2019-04-29 13:53:22.437,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.49,50.73,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
82537.00,2019-04-29 13:53:22.537,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.58,50.77,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
82637.00,2019-04-29 13:53:22.637,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.58,50.77,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
82737.00,2019-04-29 13:53:22.737,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.24,46.52,50.74,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
82837.00,2019-04-29 13:53:22.837,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,46.52,50.74,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
82937.00,2019-04-29 13:53:22.937,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.52,50.74,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
83037.00,2019-04-29 13:53:23.037,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.59,50.72,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
83137.00,2019-04-29 13:53:23.137,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.59,50.72,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
83237.00,2019-04-29 13:53:23.237,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.26,46.59,50.72,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
83337.00,2019-04-29 13:53:23.337,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.52,50.72,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
83437.00,2019-04-29 13:53:23.437,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.52,50.72,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
83537.00,2019-04-29 13:53:23.537,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.51,50.75,1372.05,0.00,-0.52,0.07,1.00,10.00,0.00
83637.00,2019-04-29 13:53:23.637,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.51,50.75,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
83737.00,2019-04-29 13:53:23.737,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.51,50.75,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
83837.00,2019-04-29 13:53:23.837,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.54,50.77,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
83937.00,2019-04-29 13:53:23.937,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,46.54,50.77,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
84037.00,2019-04-29 13:53:24.037,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.51,50.72,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
84137.00,2019-04-29 13:53:24.137,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.22,46.51,50.72,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
84237.00,2019-04-29 13:53:24.237,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.51,50.72,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
84337.00,2019-04-29 13:53:24.337,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.51,50.72,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
84437.00,2019-04-29 13:53:24.437,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.51,50.72,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
84537.00,2019-04-29 13:53:24.537,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.27,46.51,50.72,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
84637.00,2019-04-29 13:53:24.637,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.53,50.66,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
84737.00,2019-04-29 13:53:24.737,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.53,50.66,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
84837.00,2019-04-29 13:53:24.837,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.38,50.65,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
84937.00,2019-04-29 13:53:24.937,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,46.38,50.65,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
85037.00,2019-04-29 13:53:25.037,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.38,50.65,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
85137.00,2019-04-29 13:53:25.137,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.47,50.59,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
85237.00,2019-04-29 13:53:25.237,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.47,50.59,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
85337.00,2019-04-29 13:53:25.337,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.52,50.67,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
85437.00,2019-04-29 13:53:25.437,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.52,50.67,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
85537.00,2019-04-29 13:53:25.537,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.52,50.67,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
85637.00,2019-04-29 13:53:25.637,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.25,46.49,50.63,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
85737.00,2019-04-29 13:53:25.737,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.49,50.63,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
85837.00,2019-04-29 13:53:25.837,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.49,50.63,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
85937.00,2019-04-29 13:53:25.937,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.48,50.63,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
86037.00,2019-04-29 13:53:26.037,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.48,50.63,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
86137.00,2019-04-29 13:53:26.137,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.53,50.70,1372.05,0.00,-0.57,0.07,1.00,10.00,0.00
86237.00,2019-04-29 13:53:26.237,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.53,50.70,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
86337.00,2019-04-29 13:53:26.337,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.53,50.70,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
86437.00,2019-04-29 13:53:26.437,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.47,50.63,1372.05,0.00,-0.51,0.06,1.00,10.00,0.00
86537.00,2019-04-29 13:53:26.537,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.47,50.63,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
86637.00,2019-04-29 13:53:26.637,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.48,50.52,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
86737.00,2019-04-29 13:53:26.737,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.22,46.48,50.52,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
86837.00,2019-04-29 13:53:26.837,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.48,50.52,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
86937.00,2019-04-29 13:53:26.937,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.52,50.70,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
87037.00,2019-04-29 13:53:27.037,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,46.52,50.70,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
87137.00,2019-04-29 13:53:27.137,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.52,50.70,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
87237.00,2019-04-29 13:53:27.237,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,46.43,50.63,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
87337.00,2019-04-29 13:53:27.337,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,46.43,50.63,1372.05,0.00,-0.56,0.05,1.00,10.00,0.00
87437.00,2019-04-29 13:53:27.437,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.43,50.66,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
87537.00,2019-04-29 13:53:27.537,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.43,50.66,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
87637.00,2019-04-29 13:53:27.637,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,46.43,50.66,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
87737.00,2019-04-29 13:53:27.737,0.00,33.41,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.25,46.45,50.57,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
87837.00,2019-04-29 13:53:27.837,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.27,46.45,50.57,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
87937.00,2019-04-29 13:53:27.937,0.00,33.41,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,46.53,50.56,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
88037.00,2019-04-29 13:53:28.037,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.53,50.56,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
88137.00,2019-04-29 13:53:28.137,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.53,50.56,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
88237.00,2019-04-29 13:53:28.237,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,46.49,50.56,1372.05,0.00,-0.61,0.06,1.00,10.00,0.00
88337.00,2019-04-29 13:53:28.337,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.25,46.49,50.56,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
88437.00,2019-04-29 13:53:28.437,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.24,46.49,50.56,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
88537.00,2019-04-29 13:53:28.537,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,46.38,50.61,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
88637.00,2019-04-29 13:53:28.637,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,46.38,50.61,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
88737.00,2019-04-29 13:53:28.737,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.41,50.52,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
88837.00,2019-04-29 13:53:28.837,0.00,33.41,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,46.41,50.52,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
88937.00,2019-04-29 13:53:28.937,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,46.41,50.52,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
89037.00,2019-04-29 13:53:29.037,0.00,33.41,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,46.49,50.57,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
89137.00,2019-04-29 13:53:29.137,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.49,50.57,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
89237.00,2019-04-29 13:53:29.237,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.28,46.40,50.57,1372.05,0.00,-0.54,0.07,1.00,10.00,0.00
89337.00,2019-04-29 13:53:29.337,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,46.40,50.57,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
89437.00,2019-04-29 13:53:29.437,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.40,50.57,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
89537.00,2019-04-29 13:53:29.537,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.49,50.57,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
89637.00,2019-04-29 13:53:29.637,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.24,46.49,50.57,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
89737.00,2019-04-29 13:53:29.737,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,46.49,50.57,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
89837.00,2019-04-29 13:53:29.837,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,46.41,50.56,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
89937.00,2019-04-29 13:53:29.937,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.41,50.56,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
90037.00,2019-04-29 13:53:30.037,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.24,46.38,50.63,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
90137.00,2019-04-29 13:53:30.137,0.00,33.41,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.25,46.38,50.63,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
90237.00,2019-04-29 13:53:30.237,0.00,33.41,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,46.38,50.63,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
90337.00,2019-04-29 13:53:30.337,0.00,33.41,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,46.42,50.50,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
